32 5 0 0.009375     4.5 7.5      0.00130105 0.270731 0 0 7.22005 0.0214835 850.469      3 0.00102091  25 0.251473  0 0  0 0  0 7.20451  13 0.000179052  2 847       4 0.00154805  0 0.285763  0 0  0 0  25 7.23917  0 0.680516  16 854 
64 5 0 0.0046875     9.36 28.75      0.00297406 0.159098 0 0 28.5819 0.0111169 425.234      46 0.00241113  35 0.150826  0 0  0 0  2 28.5723  51 0.000180244  32 420       13 0.00367117  2 0.167745  0 0  0 0  35 28.5903  0 0.697408  8 427 
128 5 0 0.00234375     17.17 97.15      0.00808104 0.128553 0 0 96.9901 0.00669748 212.617      66 0.00665474  123 0.11685  0 0  0 0  0 96.9578  41 0.000162125  8 210       9 0.0103569  0 0.156366  0 0  0 0  118 97.002  0 0.829211  64 217 
2 5 0 0.15     0.82 1.94      7.98702e-06 1.90077 0 0 0.0350084 0.00146806 11676.5      1 1.90735e-06  0 1.90009  0 0  0 0  1 0.0343442  1 0.000128269  0 11472       0 1.40667e-05  1 1.90144  0 0  0 0  0 0.0356727  0 0.00280786  1 11881 
4 5 0 0.00117187     1.11 2.05      1.508e-05 1.30294 0 0 0.75133 0.141442 6803.75      3 9.05991e-06  0 1.29227  0 0  0 0  2 0.745042  2 0.000171661  0 6803       0 2.5034e-05  2 1.30923  0 0  0 0  0 0.761986  0 0.565217  1 6804 
4 5 0 0.00117187     0.98 2.04      1.16825e-05 1.29799 0 0 0.741983 0.140957 6803.75      3 5.00679e-06  0 1.2927  0 0  0 0  2 0.736409  3 0.000159025  0 6803       0 2.19345e-05  2 1.30357  0 0  0 0  0 0.747256  0 0.563318  1 6804 
4 5 0 0.009375     0.72 1.29      1.18017e-05 1.17615 0 0 0.117547 0.0193262 5999.5      3 1.00136e-05  0 1.16849  0 0  0 0  3 0.110393  1 0.000123978  0 5987       1 1.40667e-05  3 1.18331  0 0  0 0  0 0.125199  0 0.0768237  2 6030 
1 5 0 0.3     0.26 3.55      2.14577e-06 3.54235 0 0 0 0 23329      0 2.14577e-06  0 3.54235  0 0  0 0  0 0  0 0  0 23329       0 2.14577e-06  0 3.54235  0 0  0 0  0 0  0 0  0 23329 
1 5 0 0.0375     1.2 3.61      9.53674e-07 3.59755 0 0 0.00545859 0.00509715 23380      0 9.53674e-07  0 3.59755  0 0  0 0  0 0.00545859  0 0.00509715  0 23380       0 9.53674e-07  0 3.59755  0 0  0 0  0 0.00545859  0 0.00509715  0 23380 
2 5 0 0.01875     0.83 1.95      4.52995e-06 1.91835 0 0 0.0360583 0.00901306 11756.5      1 3.09944e-06  0 1.91775  0 0  0 0  1 0.0354643  1 0.000150442  0 11703       0 5.96046e-06  1 1.91895  0 0  0 0  0 0.0366523  0 0.0178757  1 11810 
4 5 0 0.009375     0.71 1.29      4.82798e-06 1.18158 0 0 0.1117 0.0193788 5999.5      0 3.8147e-06  3 1.17661  0 0  0 0  0 0.103231  3 0.000147581  0 5987       1 6.91414e-06  0 1.19005  0 0  0 0  3 0.116676  0 0.0770397  2 6030 
8 5 0 0.0046875     1.23 1.5      1.13547e-05 1.01873 0 0 0.485689 0.044782 3217.25      6 5.72205e-06  0 0.952986  0 0  0 0  1 0.461641  3 0.0001719  2 3211       0 2.00272e-05  1 1.04278  0 0  0 0  0 0.551419  0 0.356709  4 3224 
16 5 0 0.00234375     2.45 3.21      0.000386134 0.515758 0 0 2.68508 0.0419022 1700.94      9 0.000273228  9 0.49737  0 0  0 0  13 2.66294  13 0.000192165  0 1700       6 0.000512123  13 0.537893  0 0  0 0  9 2.70341  0 0.666718  8 1701 
1 5 0 0.15     1.95 6.13      3.09944e-06 6.12932 0 0 0.00205922 0.00157404 39810      0 3.09944e-06  0 6.12932  0 0  0 0  0 0.00205922  0 0.00157404  0 39810       0 3.09944e-06  0 6.12932  0 0  0 0  0 0.00205922  0 0.00157404  0 39810 
